artigoEmPeriodico	Eder Martioli	2024		http://dx.doi.org/10.1051/0004-6361/202449263	Disentangling the origin of chemical differences using GHOST	ASTRONOMY & ASTROPHYSICS	SAFFE, C. ; MIQUELARENA, P. ; ALACORIA, J. ; MARTIOLI, E. ; FLORES, M. ; JAQUE ARANCIBIA, M. ; ANGELONI, R. ; JOFRÉ, E. ; YANA GALARZA, J. ; GONZÁLEZ, E. ; COLLADO, A.	A1	
artigoEmPeriodico	Luciano Fraga	2023		http://dx.doi.org/10.3847/2041-8213/ad07e6	VVV-WIT-12 and Its Fashionable Nebula: A 4 yr Long-period Young Stellar Object with a Light Echo?	Astrophysical Journal Letters	SAITO, ROBERTO K. ; STECKLUM, BRINGFRIED ; MINNITI, DANTE ; LUCAS, PHILIP W. ; GUO, ZHEN ; SMITH, LEIGH C. ; FRAGA, LUCIANO ; NAVARETE, FELIPE ; BEAMÍN, JUAN CARLOS ; MORRIS, CALUM	A1	
artigoEmPeriodico	Luciano Fraga	2022		http://dx.doi.org/10.1093/mnras/stac093	Discovery of 74 new bright ZZ Ceti stars in the first three years of	MONTHLY NOTICES OF THE ROYAL ASTRONOMICAL SOCIETY	et al. ; ROMERO, ALEJANDRA D ; Kepler, S O ; HERMES, J J ; AMARAL, LARISSA ANTUNES ; UZUNDAG, MURAT ; BOGNÁR, ZSÓFIA ; BELL, KEATON J ; VANWYNGARDEN, MADISON ; BARAN, ANDY ; Pelisoli, Ingrid ; OLIVEIRA, GABRIELA DA ROSA ; KOESTER, DETLEV ; KLIPPEL, T S ; FRAGA, LUCIANO ; BRADLEY, PAUL A ; VUč ; HEINTZ, TYLER M ; REDING, JOSHUA S ; KAISER, B C ; CHARPINET, STÉPHANE	A1	
artigoEmPeriodico	Luciano Fraga	2022		http://dx.doi.org/10.1093/mnras/stac259	The VISCACHA survey - IV	The SMC West Halo in 8D. MONTHLY NOTICES OF THE ROYAL ASTRONOMICAL SOCIETY	et al. ; DIAS, B ; PARISI, M C ; ANGELO, M ; MAIA, F ; OLIVEIRA, R A P ; SOUZA, S O ; KERBER, L O ; SANTOS, J F C ; PÉREZ-VILLEGAS, A ; SANMARTIM, D ; QUINT, B ; FRAGA, L ; BARBUY, B ; BICA, E ; SANTRICH, O J KATIME ; HERNANDEZ-JIMENEZ, J A ; GEISLER, D ; MINNITI, D ; DE BÓRTOLI, B J ; BASSINO, L P	Qualis nao identificado	THE SMC WEST HALO IN 8D. MONTHLY NOTICES OF THE ROYAL ASTRONOMICAL SOCIETY
artigoEmPeriodico	Luciano Fraga	2022		http://dx.doi.org/10.1038/s41467-022-27988-4	Orbital stability analysis and photometric characterization of the second Earth Trojan asteroid 2020 XL5	Nature Communications	SANTANA-ROS, T. ; MICHELI, M. ; FAGGIOLI, L. ; CENNAMO, R. ; DEVOGÈLE, M. ; ALVAREZ-CANDAL, A. ; OSZKIEWICZ, D. ; RAMÍREZ, O. ; LIU, P.-Y. ; BENAVIDEZ, P. G. ; CAMPO BAGATIN, A. ; CHRISTENSEN, E. J. ; WAINSCOAT, R. J. ; WERYK, R. ; Fraga, L. ; BRICEÑO, C. ; CONVERSI, L.	A1	
artigoEmPeriodico	Luciano Fraga	2021		http://dx.doi.org/10.1093/mnras/stab1211	VVV-WIT-08: the giant star that blinked	MONTHLY NOTICES OF THE ROYAL ASTRONOMICAL SOCIETY	SMITH, LEIGH C ; KOPOSOV, SERGEY E ; LUCAS, PHILIP W ; SANDERS, JASON L ; MINNITI, DANTE ; UDALSKI, ANDRZEJ ; EVANS, N WYN ; AGUADO, DAVID ; IVANOV, VALENTIN D ; SAITO, ROBERTO K ; FRAGA, LUCIANO ; PIETRUKOWICZ, PAWEL ; PENOYRE, ZEPHYR ; GONZÁLEZ-FERNÁNDEZ, CARLOS	A1	
artigoEmPeriodico	Luciano Fraga	2020		http://dx.doi.org/10.1093/mnras/staa899	Linking compact dwarf starburst galaxies in the RESOLVE survey to downsized blue nuggets	MONTHLY NOTICES OF THE ROYAL ASTRONOMICAL SOCIETY	PALUMBO, MICHAEL L ; KANNAPPAN, SHEILA J ; FRAZER, ELAINE M ; ECKERT, KATHLEEN D ; NORMAN, DARA J ; FRAGA, LUCIANO ; QUINT, BRUNO C ; AMRAM, PHILIPPE ; MENDES DE OLIVEIRA, CLAUDIA ; BITTNER, ASHLEY S ; MOFFETT, AMANDA J ; STARK, DAVID V ; NORRIS, MARK A ; CLEAVES, NATHANIEL T ; CARR, DERRICK S	A1	
artigoEmPeriodico	Luciano Fraga	2020		http://dx.doi.org/10.1093/mnras/staa1500	The nuclear region of NGC 613	II - Kinematics and stellar archaeology. MONTHLY NOTICES OF THE ROYAL ASTRONOMICAL SOCIETY	DA SILVA, PATRÍCIA ; FRAGA, LUCIANO ; MENEZES, R B ; STEINER, J E	Qualis nao identificado	II - KINEMATICS AND STELLAR ARCHAEOLOGY. MONTHLY NOTICES OF THE ROYAL ASTRONOMICAL SOCIETY
artigoEmPeriodico	Luciano Fraga	2020		http://dx.doi.org/10.1093/mnras/staa2425	The VISCACHA survey - II	Structure of star clusters in the Magellanic Clouds periphery. MONTHLY NOTICES OF THE ROYAL ASTRONOMICAL SOCIETY	SANTOS, JOÃO F C ; MAIA, FRANCISCO F S ; DIAS, BRUNO ; KERBER, LEANDRO DE O ; PIATTI, ANDRÉS E ; BICA, EDUARDO ; ANGELO, MATEUS S ; MINNITI, DANTE ; PÉREZ-VILLEGAS, ANGELES ; ROMAN-LOPES, ALEXANDRE ; WESTERA, PIETER ; FRAGA, LUCIANO ; QUINT, BRUNO ; SANMARTIM, DAVID	Qualis nao identificado	STRUCTURE OF STAR CLUSTERS IN THE MAGELLANIC CLOUDS PERIPHERY. MONTHLY NOTICES OF THE ROYAL ASTRONOMICAL SOCIETY
artigoEmPeriodico	Luciano Fraga	2020		http://dx.doi.org/10.1093/mnrasl/slaa106	Pulsation in the white dwarf HE 1017−1352: confirmation of the class of hot DAV stars. Royal Astronomical Society. Monthly Notices	Letters (Print)	SHIBAHASHI, H ; Kepler, S O ; FRAGA, L ; ROMERO, ALEJANDRA D ; KURTZ, D ; ANTUNES AMARAL, L	Qualis nao identificado	LETTERS
artigoEmPeriodico	Luciano Fraga	2020		http://dx.doi.org/10.1093/mnras/staa2433	Rotational modulation and single g-mode pulsation in the B9pSi star HD 174356?	MONTHLY NOTICES OF THE ROYAL ASTRONOMICAL SOCIETY	et al. ; MIKULÁ?EK, Z ; PAUNZEN, E ; HÜMMERICH, S ; NIEMCZURA, E ; WALCZAK, P ; FRAGA, L ; BERNHARD, K ; JANÍK, J ; HUBRIG, S ; JÄRVINEN, S ; JAGELKA, M ; PINTADO, O I ; KRTIč ; PRI?EGEN, M ; SKARKA, M ; ZEJDA, M ; ILYIN, I ; PRIBULLA, T ; KAMI'SKI, K ; KAMI'SKA, M K	A1	
artigoEmPeriodico	Luciano Fraga	2020		http://dx.doi.org/10.1051/0004-6361/202038088	Spectroscopic study of the HII regions in the NGC 1232 galaxy	ASTRONOMY & ASTROPHYSICS	LIMA-COSTA, F. ; MARTINS, L.P. ; RODRÍGUEZ-ARDILA, A. ; Fraga, L.	A1	
artigoEmPeriodico	Luciano Fraga	2019		http://dx.doi.org/10.1093/mnras/stz369	The VISCACHA survey - I	Overview and First Results-. MONTHLY NOTICES OF THE ROYAL ASTRONOMICAL SOCIETY	MAIA, FRANCISCO F S ; DIAS, BRUNO ; F C SANTOS, JOÃO ; KERBER, LEANDRO DE O ; BICA, EDUARDO ; PIATTI, ANDRÉS E ; BARBUY, BEATRIZ ; QUINT, BRUNO ; FRAGA, LUCIANO ; SANMARTIM, DAVID ; ANGELO, MATEUS S ; HERNANDEZ-JIMENEZ, JOSE A ; KATIME SANTRICH, ORLANDO J ; OLIVEIRA, RAPHAEL A P ; PÉREZ-VILLEGAS, ANGELES ; SOUZA, STEFANO O ; VIEIRA, RODRIGO G ; WESTERA, PIETER	Qualis nao identificado	OVERVIEW AND FIRST RESULTS-. MONTHLY NOTICES OF THE ROYAL ASTRONOMICAL SOCIETY
artigoEmPeriodico	Luciano Fraga	2019		http://dx.doi.org/10.1093/mnras/stz2571	Ground based observation of ZZ Ceti stars and the discovery of four new variables	MONTHLY NOTICES OF THE ROYAL ASTRONOMICAL SOCIETY	ROMERO, ALEJANDRA D ; AMARAL, L ANTUNES ; KLIPPEL, T ; SANMARTIM, D ; FRAGA, L ; OURIQUE, G ; PELISOLI, I ; LAUFFER, G R ; Kepler, S O ; KOESTER, D	A1	
artigoEmPeriodico	Luciano Fraga	2018		http://dx.doi.org/10.1051/0004-6361/201732257	Orbital parameters and evolutionary status of the highly peculiar binary system HD 66051	ASTRONOMY & ASTROPHYSICS	PAUNZEN, E. ; FEDURCO, M. ; HE'MINIAK, K. G. ; PINTADO, O. I. ; HAMBSCH, F.-J. ; HÜMMERICH, S. ; NIEMCZURA, E. ; BERNHARD, K. ; KONACKI, M. ; HUBRIG, S. ; Fraga, L.	A1	
artigoEmPeriodico	Luciano Fraga	2018		http://dx.doi.org/10.3847/1538-3881/aab6b2	Star Formation Rate Distribution in the Galaxy NGC 1232	The Astronomical Journal	DE SOUZA, ALEXANDRE ARAÚJO ; MARTINS, LUCIMARA P. ; RODRÍGUEZ-ARDILA, ALBERTO ; FRAGA, LUCIANO	A1	
artigoEmPeriodico	Luciano Fraga	2018		http://dx.doi.org/10.1093/mnras/sty1101	The sdA problem - II	Photometric and spectroscopic follow-up. MONTHLY NOTICES OF THE ROYAL ASTRONOMICAL SOCIETY	Pelisoli, Ingrid ; Kepler, S O ; KOESTER, D ; CASTANHEIRA, B G ; ROMERO, A D ; FRAGA, L	Qualis nao identificado	PHOTOMETRIC AND SPECTROSCOPIC FOLLOW-UP. MONTHLY NOTICES OF THE ROYAL ASTRONOMICAL SOCIETY
artigoEmPeriodico	Luciano Fraga	2015		http://dx.doi.org/10.1093/mnras/stu2472	New SX Phe variables in the globular cluster NGC 288	Monthly Notices of the Royal Astronomical Society (Print)	MARTINAZZI, E. ; Kepler, S. O. ; Costa, J. E. S. ; PIERES, A. ; BONATTO, C. ; BICA, E. ; Fraga, L.	A1	
artigoEmPeriodico	Luciano Fraga	2014		http://dx.doi.org/10.1093/mnras/stu1019	Discovery of a new PG 1159 (GW Vir) pulsator	Monthly Notices of the Royal Astronomical Society (Print)	Kepler, S. O. ; Fraga, L. ; Winget, D. E. ; BELL, K. ; CORSICO, A. H. ; WERNER, K.	A1	
artigoEmPeriodico	Luciano Fraga	2014		http://dx.doi.org/10.1093/mnras/stu1276	The first Δa observations of three globular clusters	Monthly Notices of the Royal Astronomical Society (Print)	PAUNZEN, E. ; ILIEV, I. T. ; PINTADO, O. ; BAUM, H. ; MAITZEN, H. ; NETOPIL, M. ; ONEHAG, A. ; ZEJDA, M. ; FRAGA, LUCIANO	A1	
artigoEmPeriodico	Luciano Fraga	2013		http://dx.doi.org/10.1093/mnras/sts522	Magnetic white dwarf stars in the Sloan Digital Sky Survey. Royal Astronomical Society	Monthly Notices	Kepler, S. O. ; PELISOLI, I. ; JORDAN, S. ; Kleinman, S. J. ; KOESTER, D. ; KULEBI, B. ; PECANHA, V. ; Castanheira, B. G. ; Nitta, A. ; Costa, J. E. S. ; Winget, D. E. ; KANAAN, A. ; Fraga, L.	Qualis nao identificado	MONTHLY NOTICES
artigoEmPeriodico	Luciano Fraga	2013		http://dx.doi.org/10.1088/0004-637X/765/1/5	PERIODIC VARIATIONS IN THE ¿ DIAGRAMS OF FIVE PULSATION FREQUENCIES OF THE DB WHITE DWARF EC 20058¿5234	Astrophysical Journal (Online)	Dalessio, J. ; Sullivan, D. J. ; Provencal, J. L. ; Shipman, H. L. ; Sullivan, T. ; Kilkenny, D. ; Fraga, L. ; Sefako, R.	A1	THE ASTROPHYSICAL JOURNAL
artigoEmPeriodico	Luciano Fraga	2013		http://dx.doi.org/10.1093/mnras/sts474	Discovery of five new massive pulsating white dwarf stars. Royal Astronomical Society	Monthly Notices	Castanheira, B. G. ; Kepler, S. O. ; Kleinman, S. J. ; Nitta, A. ; Fraga, L.	Qualis nao identificado	MONTHLY NOTICES
artigoEmPeriodico	Luciano Fraga	2013		http://dx.doi.org/10.1088/0004-6256/145/6/165	SOAR ADAPTIVE OPTICS OBSERVATIONS OF THE GLOBULAR CLUSTER NGC 6496	The Astronomical Journal (New York, N.Y.)	FRAGA, LUCIANO; KUNDER, ANDREA ; TOKOVININ, ANDREI	A1	
artigoEmPeriodico	Luciano Fraga	2013		http://dx.doi.org/10.1088/0004-637x/779/1/58	ASTEROSEISMOLOGICAL STUDY OF MASSIVE ZZ CETI STARS WITH FULLY EVOLUTIONARY MODELS	THE ASTROPHYSICAL JOURNAL	Romero, A. D. ; Kepler, S. O. ; Córsico, A. H. ; ALTHAUS, L. G. ; Fraga, L.	A1	
artigoEmPeriodico	Luciano Fraga	2012		http://dx.doi.org/10.1088/0004-637x/746/1/73	He II ¿4686 IN ¿ CARINAE: COLLAPSE OF THE WIND-WIND COLLISION REGION DURING PERIASTRON PASSAGE	Astrophysical Journal (Online)	et al. ; TEODORO, M. ; DAMINELI, A. ; Arias, J. I. ; de Araújo, F. X. ; Barbá, R. H. ; CORCORAN, M. F. ; Borges Fernandes, M. ; Fernández-Lajús, E. ; Fraga, L. ; Gamen, R. C. ; González, J. F. ; Groh, J. H. ; Marshall, J. L. ; McGregor, P. J. ; Morrell, N. ; Nicholls, D. C. ; Parkin, E. R. ; Pereira, C. B. ; Phillips, M. M.	A1	THE ASTROPHYSICAL JOURNAL
artigoEmPeriodico	Luciano Fraga	2012		http://dx.doi.org/10.1088/0004-637X/757/2/177	SEISMOLOGY OF A MASSIVE PULSATING HYDROGEN ATMOSPHERE WHITE DWARF	Astrophysical Journal (Online)	S. O. Kepler ; Kepler, S. O. ; Pelisoli, Ingrid ; Peçanha, Viviane ; Costa, J. E. S. ; FRAGA, L. ; Hermes, J. J. ; Winget, D. E. ; Castanheira, Barbara ; Córsico, A. H. ; Romero, A. D. ; Althaus, Leandro ; Kleinman, S. J. ; Nitta, A. ; KOESTER, D. ; Külebi, Baybars ; Jordan, Stefan ; Kanaan, Antonio	A1	THE ASTROPHYSICAL JOURNAL
artigoEmPeriodico	Luciano Fraga	2012		http://dx.doi.org/10.1088/0004-637x/751/2/91	EMPIRICAL DETERMINATION OF CONVECTION PARAMETERS IN WHITE DWARFS. I. WHOLE EARTH TELESCOPE OBSERVATIONS OF EC14012-1446	Astrophysical Journal (Online)	et al. ; PROVENCAL, J. L. ; FREMY, J. R. ; CLEMENS, J. C. ; Bischoff-Kim, A. ; MAKSIM, A. ; SEFAKO, R. ; Chandler, D. ; Baran, A. ; LOARING, N. ; Winiarski, M. ; PEREZ, J. ; KEPLER, S. O. ; SHIH, C. Y. ; CASTANHEIRA, B. ; Sergeev, A. V. ; KLEINMAN, S. J. ; Henrique, P. ; Yang, M. ; Ogloza, W. ; FRAGA, L.	A1	THE ASTROPHYSICAL JOURNAL
artigoEmPeriodico	Luciano Fraga	2012		http://dx.doi.org/10.1111/j.1365-2966.2011.20007.x	HD 210111: a new λ Bootis-type spectroscopic binary system	Monthly Notices of the Royal Astronomical Society (Print)	PAUNZEN, E. ; HEITER, U. ; FRAGA, L. ; PINTADO, O.	A1	
artigoEmPeriodico	Luciano Fraga	2011		http://dx.doi.org/10.1088/0004-6256/141/3/84	GALEX and Optical Observations of GW Librae during the Long Decline from Superoutburst	The Astronomical Journal (New York, N.Y.)	Bullock, Eric ; Plotkin, Richard M. ; GÃ¤nsicke, Boris T. ; Teske, Johanna ; Borges, Bernardo W. ; Holtzman, Jon ; Szkody, Paula ; Lawson, Warrick A. ; Vrba, Frederick J. ; FRAGA, LUCIANO ; Levine, Stephen ; Seibert, Mark ; Howell, Steve B. ; Templeton, Matthew ; Henden, Arne ; Harrison, Thomas E. ; Mukadam, Anjum S.	A1	
artigoEmPeriodico	Luciano Fraga	2011		http://dx.doi.org/10.1111/j.1365-2966.2011.18743.x	The pulsations of PG 1351+489	Monthly Notices of the Royal Astronomical Society (Print)	et al. ; Redaelli, M. ; Dalessio, J. ; Pfeiffer, B. ; Sefako, R. ; Mei¿tas, E. G. ; Andreev, M. V. ; Rosen, R. ; Pajdosz, G. ; Vats, H. O. ; Nather, R. E. ; Leibowitz, E. ; Giovannini, O. ; Strickland, W. ; Wood, M. A. ; Thompson, S. E. ; O&apos ; Zola, S. ; Janulis, R. ; Sergeev, A. V. ; FRAGA, L.	A1	
artigoEmPeriodico	Luciano Fraga	2010		http://dx.doi.org/10.1111/j.1365-2966.2010.16633.x	New developments of the ZZ Ceti instability strip: the discovery of 11 new variables?	Monthly Notices of the Royal Astronomical Society (Print),	Castanheira, B. G. ; KEPLER, S. O. ; Kleinman, S. J. ; NITTA, A. ; FRAGA, L.	A1	MONTHLY NOTICES OF THE ROYAL ASTRONOMICAL SOCIETY
artigoEmPeriodico	Luciano Fraga	2009		http://dx.doi.org/10.1088/0004-637X/693/1/564	2006 WHOLE EARTH TELESCOPE OBSERVATIONS OF GD358: A NEW LOOK AT THE PROTOTYPE DBV	The Astrophysical Journal	et al. ; Provencal, J. L. ; Montgomery, M. H. ; KANAAN, A. ; Shipman, H. L. ; Childers, D. ; Baran, A. ; KEPLER, S. O. ; Reed, M. ; Zhou, A. ; Eggen, J. ; Watson, T. K. ; Winget, D. E. ; Thompson, S. E. ; Riaz, B. ; NITTA, A. ; Kleinman, S. J. ; Crowe, R. ; Slivkoff, J. ; Sherard, P. ; FRAGA, L.	A1	
artigoEmPeriodico	Luciano Fraga	2007		http://dx.doi.org/10.1051/0004-6361:20077700	The helium weak silicon star HR?7224	Astronomy & Astrophysics (Berlin)	LEHMANN, H. ; Tkachenko, A. ; FRAGA, L. ; Fraga, L. ; TSYMBAL, V. ; Mkrtichian, D. E.	A1	
artigoEmPeriodico	Luciano Fraga	2006		http://dx.doi.org/10.1051/0004-6361:20053149	Whole Earth telescope observations of the ZZ Ceti star HL Tau 76	Astronomy & Astrophysics (Berlin)	et al. ; Dolez, N. ; Vauclair, G. ; Kleinman, S. J. ; Chevreton, M. ; Fu, J. N. ; Solheim, J.-E. ; González Perez, J. M. ; Ulla, A. ; Fraga, L. ; FRAGA, L. ; KANAAN, A. ; Reed, M. ; Kawaler, S. ; O'Brien, M. S. ; Metcalfe, T. S. ; Nather, R. E. ; Sanwal, D. ; Klumpe, E. W. ; Mukadam, A. ; Wood, M. A.	A1	
artigoEmPeriodico	Luciano Fraga	2006		http://dx.doi.org/10.1051/0004-6361:20065508	The helium-weak silicon star HR 7224	Astronomy & Astrophysics (Berlin)	LEHMANN, H. ; TSYMBAL, V. ; Mkrtichian, D. E. ; Fraga, L. ; FRAGA, L.	A1	
artigoEmPeriodico	Luciano Fraga	2006		http://dx.doi.org/10.1086/505137	Whole Earth Telescope Observations of the Pulsating Subdwarf B Star PG 0014+067	The Astrophysical Journal	et al. ; Vu?kovi?, M. ; Kawaler, S. D. ; O¿Toole, S. ; Csubry, Z. ; Baran, A. ; Zola, S. ; Moskalik, P. ; Klumpe, E. W. ; Riddle, R. ; O¿Brien, M. S. ; Mullally, F. ; Wood, M. A. ; Wilkat, V. ; Zhou, A.?Y. ; Reed, M. D. ; Terndrup, D. M. ; Sullivan, D. J. ; Kim, S.?L. ; Chen, W. P. ; FRAGA, L.	A1	
artigoEmPeriodico	Luciano Fraga	2005		http://dx.doi.org/10.1111/j.1365-2966.2005.08807.x	Pushing the ground-based limit: 14-mumag photometric precision with the definitive Whole Earth Telescope asteroseismic data set for the rapidly oscillating Ap star HR 1217	Monthly Notices of the Royal Astronomical Society	et al. ; KURTZ, D. W. ; Cameron, C. ; Cunha, M. S. ; Dolez, N. ; Vauclair, G. ; Pallier, E. ; Ulla, A. ; KEPLER, S. O. ; da Costa, A. ; KANAAN, A. ; FRAGA, L. ; Fraga, L. ; Giovannini, O. ; Wood, M. A. ; Silvestri, N. ; Kawaler, S. D. ; Riddle, R. L. ; Reed, M. D. ; Watson, T. K. ; Metcalfe, T. S.	A1	
artigoEmPeriodico	Luciano Fraga	2005		http://dx.doi.org/10.1051/0004-6361:20041125	Whole Earth Telescope observations of BPM?37093: A?seismologicaltest of crystallization theory in white dwarfs	Astronomy & Astrophysics (Berlin)	et al. ; KANAAN, A. ; NITTA, A. ; Winget, D. E. ; KEPLER, S. O. ; Montgomery, M. H. ; Metcalfe, T. S. ; OLIVEIRA, H. ; Fraga, L. ; FRAGA, L. ; da Costa, A. F. M. ; Costa, J. E. S. ; Castanheira, B. G. ; Giovannini, O. ; Nather, R. E. ; Mukadam, A. ; Kawaler, S. D. ; O'Brien, M. S. ; Reed, M. D. ; Kleinman, S. J. ; Provencal, J. L.	A1	
artigoEmPeriodico	Luciano Fraga	2003		http://dx.doi.org/10.1046/j.1365-8711.2003.06373.x	Amplitude and frequency variability of the pulsating DB white dwarf stars KUV 05134+2605 and PG 1654+160 observed with the Whole Earth Telescope	Monthly Notices of the Royal Astronomical Society	et al. ; Handler, G. ; O'Donoghue, D. ; Muller, M. ; Solheim, J.-E. ; Gonzalez-Perez, J. M. ; Johannessen, F. ; Paparo, M. ; Szeidl, B. ; Viraghalmy, G. ; Silvotti, R. ; Vauclair, G. ; Dolez, N. ; Pallier, E. ; Chevreton, M. ; KURTZ, D. W. ; Bromage, G. E. ; Cunha, M. S. ; Ostensen, R. ; Fraga, L. ; FRAGA, L.	A1	
artigoEmPeriodico	Luciano Fraga	2003		http://dx.doi.org/10.1086/377044	Constraining the Evolution of ZZ Ceti	The Astrophysical Journal	et al. ; Mukadam, Anjum S. ; KEPLER, S. O. ; Winget, D. E. ; Nather, R. E. ; Kilic, M. ; Mullally, F. ; von Hippel, T. ; Kleinman, S. J. ; NITTA, A. ; Guzik, J. A. ; Bradley, P. A. ; Matthews, J. ; Sekiguchi, K. ; Sullivan, D. J. ; Sullivan, T. ; Shobbrook, R. R. ; Birch, P. ; Jiang, X. J. ; Xu, D. W. ; FRAGA, L.	A1	
artigoEmPeriodico	Luciano Fraga	2003			High Precision with the Whole Earth Telescope: Lessons and Some Results from XCov20 for the roAp Star HR 1217	Baltic Astronomy	KURTZ, D. W. ; et al ; FRAGA, L.	Qualis nao identificado	BALTIC ASTRONOMY
artigoEmPeriodico	Luciano Fraga	2002		http://dx.doi.org/10.1046/j.1365-8711.2002.05294.x	Discovery of the 'missing' mode in HR 1217 by the Whole Earth Telescope	Monthly Notices of the Royal Astronomical Society (Print)	FRAGA, L.; et al. ; KURTZ, D. W. ; Kawaler, S. D. ; Riddle, R. L. ; Reed, M. D. ; Cunha, M. S. ; Wood, M. ; Silvestri, N. ; Watson, T. K. ; Dolez, N. ; Moskalik, P. ; Zola, S. ; Pallier, E. ; Guzik, J. A. ; Metcalfe, T. S. ; Mukadam, A. S. ; Nather, R. E. ; Winget, D. E. ; Sullivan, D. J. ; Sullivan, T.	A1	
trabalhoCompletoEmCongresso	Luciano Fraga	2022	http://dx.doi.org/10.1117/12.2629475	Design of a Skipper CCD focal plane for the SOAR integral field spectrograph	XRay	MARRUFO VILLALPANDO, EDGAR ; DRLICA-WAGNER, ALEX ; BONATI, MARCO ; BAKSHI, ABHISHEK ; BAWDEN DE PAULA MACANHAN, VANESSA ; CANCINO, BRAULIO ; DERYLO, GREGORY E. E. ; ESTRADA, JUAN ; FERNANDEZ MORONI, GUILLERMO ; FRAGA, LUCIANO ; HOLLAND, STEPHEN ; JONAS, MICHELLE J. J. ; LAPI, AGUSTIN ; MOORE, PETER ; PLAZAS MALAGÓN, ANDRÉS A. ; STEFANAZZI, LEANDRO ; TIFFENBERG, JAVIER		
trabalhoCompletoEmCongresso	Luciano Fraga	2014	http://dx.doi.org/10.1117/12.2056608	Temperature control system for optical elements in astronomical instrumentation	SPIE Astronomical Telescopes + Instrumentation	VERDUCCI, ORLANDO ; DE OLIVEIRA, ANTONIO C. ; RIBEIRO, FLÁVIO F. ; VITAL DE ARRUDA, MÁRCIO ; GNEIDING, CLEMENS D. ; FRAGA, LUCIANO		
trabalhoCompletoEmCongresso	Luciano Fraga	2014	http://dx.doi.org/10.1117/12.2056647	Developing a new technology in the construction of fiber lenslet IFUs	SPIE Astronomical Telescopes + Instrumentation	DE OLIVEIRA, ANTONIO CESAR ; FRAGA, LUCIANO ; DE OLIVEIRA, LIGIA SOUZA ; CASTILHO, BRUNO ; GNEIDING, CLEMENS ; VERDUCCI JUNIOR, ORLANDO		
resumoExpandidoEmCongresso	Luciano Fraga	2019	Acquisition Control System of the SPARC4 Astronomical Instrument	Frontiers in Optics, 2019, Washington. Frontiers in Optics + Laser Science APS/DLS	BERNARDES, DENIS V. ; MARTIOLI, EDER ; FRAGA, LUCIANO ; SPADOTI, DANILO H.		
artigoEmPeriodico	Wagner José Corradi Barbosa	2023		http://dx.doi.org/10.1093/mnras/stad1038	Enlightening the dynamical evolution of Galactic open clusters: an approach using Gaia DR3 and analytical descriptions	MONTHLY NOTICES OF THE ROYAL ASTRONOMICAL SOCIETY	ANGELO, M S ; SANTOS JR., J F C ; MAIA, F F S ; CORRADI, W J B	A1	
artigoEmPeriodico	Wagner José Corradi Barbosa	2022		http://dx.doi.org/10.1093/mnras/stab3807	Investigating Galactic binary cluster candidates with EDR3	MONTHLY NOTICES OF THE ROYAL ASTRONOMICAL SOCIETY	ANGELO, M S ; SANTOS, J F C ; MAIA, F F S ; CORRADI, W J B	A1	
artigoEmPeriodico	Wagner José Corradi Barbosa	2021		http://dx.doi.org/10.1093/mnras/staa3192	Characterizing dynamical states of Galactic open clusters with Gaia DR2	MONTHLY NOTICES OF THE ROYAL ASTRONOMICAL SOCIETY	ANGELO, M S ; CORRADI, W J B ; SANTOS, J F C ; MAIA, F F S ; FERREIRA, F A	A1	
